,Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
17300,117301,Humanities,Junior,3.646,3.56,Summarizing_Reading,Beginner,1,False,11.66,3,Strict_Ban,4,3.727,65.33,Low
17301,117302,Business,Sophomore,3.327,14.91,Summarizing_Reading,Advanced,3,True,2.85,3,Actively_Encouraged,4,3.663,62.23,High
17302,117303,STEM,Freshman,2.965,13.17,Direct_Answer_Generation,Intermediate,3,True,5.46,4,Allowed_With_Citation,5,3.147,77.98,Low
17303,117304,STEM,Freshman,3.789,14.88,Debugging/Troubleshooting,Advanced,4,False,16.48,6,Allowed_With_Citation,4,3.909,72.91,Medium
17304,117305,Arts,Senior,2.795,4.3,Summarizing_Reading,Advanced,3,False,9.04,4,Strict_Ban,3,2.75,93.04,Medium
17305,117306,STEM,Senior,2.49,10.02,Debugging/Troubleshooting,Beginner,2,False,19.06,6,Strict_Ban,4,2.692,60.28,High
17306,117307,STEM,Junior,3.458,3.62,Debugging/Troubleshooting,Beginner,2,False,20.33,5,Strict_Ban,4,3.839,72.12,Medium
17307,117308,Arts,Sophomore,3.618,7.64,Copywriting/Drafting,Beginner,3,True,11.19,2,Strict_Ban,5,3.827,70.93,Medium
17308,117309,STEM,Sophomore,3.594,8.7,Debugging/Troubleshooting,Intermediate,5,False,11.49,3,Allowed_With_Citation,7,4.0,84.53,High
17309,117310,STEM,Junior,3.305,20.47,Direct_Answer_Generation,Advanced,3,False,5.78,7,Allowed_With_Citation,6,3.175,73.85,High
17310,117311,Business,Junior,2.704,5.48,Ideation,Beginner,2,True,13.99,4,Actively_Encouraged,4,2.953,66.19,High
17311,117312,Business,Freshman,2.839,7.4,Ideation,Intermediate,5,False,9.6,6,Allowed_With_Citation,5,3.008,94.4,High
17312,117313,Arts,Senior,3.542,10.56,Copywriting/Drafting,Beginner,1,False,10.07,6,Allowed_With_Citation,5,4.0,82.76,High
17313,117314,Business,Freshman,3.922,7.12,Copywriting/Drafting,Advanced,3,False,13.83,4,Strict_Ban,4,4.0,90.87,Low
17314,117315,Business,Senior,2.407,0.98,Copywriting/Drafting,Beginner,3,False,17.3,2,Allowed_With_Citation,6,2.317,66.9,High
17315,117316,Business,Sophomore,3.307,21.31,Summarizing_Reading,Beginner,3,False,17.61,5,Allowed_With_Citation,1,3.747,65.29,High
17316,117317,Humanities,Junior,2.374,13.39,Ideation,Beginner,2,False,4.44,4,Allowed_With_Citation,4,2.355,61.21,High
17317,117318,Business,Graduate,3.976,10.62,Summarizing_Reading,Beginner,2,True,9.29,3,Allowed_With_Citation,2,4.0,73.41,Medium
17318,117319,Medical,Freshman,2.57,2.47,Summarizing_Reading,Beginner,2,False,5.17,2,Actively_Encouraged,4,2.521,68.78,Medium
17319,117320,Humanities,Senior,3.738,2.77,Copywriting/Drafting,Beginner,3,False,23.66,2,Actively_Encouraged,5,3.839,88.42,Low
17320,117321,Humanities,Freshman,3.688,5.8,Copywriting/Drafting,Beginner,3,False,11.49,3,Allowed_With_Citation,7,3.915,77.26,Low
17321,117322,STEM,Graduate,3.643,1.09,Summarizing_Reading,Advanced,4,True,10.21,1,Strict_Ban,4,3.869,60.45,Medium
17322,117323,Business,Freshman,3.038,4.09,Summarizing_Reading,Advanced,4,False,6.55,4,Allowed_With_Citation,2,3.251,80.21,Medium
17323,117324,STEM,Senior,3.644,17.84,Debugging/Troubleshooting,Advanced,3,False,19.83,5,Actively_Encouraged,3,4.0,100.0,Low
17324,117325,Business,Freshman,3.125,6.74,Copywriting/Drafting,Beginner,2,True,10.73,5,Allowed_With_Citation,4,3.242,97.91,Low
17325,117326,Arts,Sophomore,2.814,0.91,Copywriting/Drafting,Beginner,1,True,7.47,1,Allowed_With_Citation,1,3.007,85.03,High
17326,117327,Business,Junior,3.464,15.63,Ideation,Intermediate,3,True,12.82,4,Actively_Encouraged,6,4.0,71.64,High
17327,117328,STEM,Senior,3.424,6.5,Debugging/Troubleshooting,Intermediate,3,False,8.68,5,Allowed_With_Citation,6,3.656,100.0,Medium
17328,117329,Arts,Senior,3.064,19.21,Direct_Answer_Generation,Beginner,1,False,12.02,5,Actively_Encouraged,2,2.896,76.75,High
17329,117330,STEM,Sophomore,3.275,40.0,Debugging/Troubleshooting,Beginner,3,False,9.85,8,Allowed_With_Citation,8,3.726,75.18,High
17330,117331,Business,Senior,3.672,36.9,Direct_Answer_Generation,Beginner,1,True,3.85,10,Allowed_With_Citation,7,2.866,37.65,High
17331,117332,Business,Junior,3.853,7.31,Ideation,Intermediate,3,True,7.55,5,Strict_Ban,2,4.0,83.3,Low
17332,117333,STEM,Junior,3.863,5.24,Summarizing_Reading,Intermediate,2,True,6.69,4,Allowed_With_Citation,3,3.959,56.71,Low
17333,117334,Medical,Junior,3.183,10.26,Summarizing_Reading,Beginner,3,True,9.91,5,Allowed_With_Citation,8,3.448,66.69,Medium
17334,117335,STEM,Freshman,3.358,1.55,Debugging/Troubleshooting,Beginner,3,False,10.38,1,Actively_Encouraged,3,3.315,67.87,Low
17335,117336,Medical,Senior,2.539,11.36,Summarizing_Reading,Intermediate,2,False,9.24,4,Actively_Encouraged,4,2.674,80.41,Medium
17336,117337,STEM,Graduate,3.395,3.73,Copywriting/Drafting,Intermediate,2,True,4.79,1,Actively_Encouraged,4,3.466,82.76,Medium
17337,117338,STEM,Freshman,2.515,3.17,Direct_Answer_Generation,Beginner,2,True,10.98,3,Actively_Encouraged,6,2.749,93.57,Medium
17338,117339,STEM,Sophomore,2.912,7.47,Debugging/Troubleshooting,Intermediate,4,True,13.47,3,Allowed_With_Citation,4,3.26,100.0,Low
17339,117340,STEM,Junior,3.295,4.15,Debugging/Troubleshooting,Advanced,3,False,19.41,2,Allowed_With_Citation,4,3.764,65.29,Low
17340,117341,Business,Junior,3.59,0.42,Debugging/Troubleshooting,Advanced,3,False,15.37,1,Actively_Encouraged,9,4.0,98.53,High
17341,117342,Business,Freshman,3.238,0.85,Direct_Answer_Generation,Beginner,1,False,9.97,5,Actively_Encouraged,2,3.283,74.91,Medium
17342,117343,Arts,Senior,3.004,11.5,Copywriting/Drafting,Beginner,1,True,11.6,4,Actively_Encouraged,5,3.426,74.74,High
17343,117344,STEM,Graduate,2.487,25.24,Direct_Answer_Generation,Intermediate,2,True,4.72,5,Actively_Encouraged,5,2.032,58.31,Medium
17344,117345,Humanities,Freshman,3.489,1.36,Direct_Answer_Generation,Advanced,4,True,7.89,6,Allowed_With_Citation,5,3.596,66.33,High
17345,117346,Business,Graduate,3.801,11.78,Summarizing_Reading,Intermediate,4,True,16.09,4,Actively_Encouraged,4,4.0,65.94,Low
17346,117347,Humanities,Graduate,1.913,9.08,Summarizing_Reading,Intermediate,3,False,10.25,3,Allowed_With_Citation,4,2.302,78.63,Medium
17347,117348,Business,Junior,3.388,2.23,Ideation,Intermediate,4,False,22.54,1,Allowed_With_Citation,1,4.0,80.5,Medium
17348,117349,Business,Sophomore,3.298,0.86,Debugging/Troubleshooting,Beginner,3,True,7.86,2,Allowed_With_Citation,2,3.321,82.11,Low
17349,117350,STEM,Freshman,3.886,16.88,Ideation,Intermediate,2,False,7.54,4,Allowed_With_Citation,4,3.982,86.93,Low
17350,117351,Arts,Junior,2.461,2.41,Copywriting/Drafting,Intermediate,5,False,11.97,2,Actively_Encouraged,5,2.591,58.01,Low
17351,117352,Business,Junior,3.228,2.19,Ideation,Beginner,3,True,11.89,4,Allowed_With_Citation,4,3.308,67.05,Low
17352,117353,Business,Senior,3.642,1.12,Debugging/Troubleshooting,Beginner,1,False,21.38,1,Strict_Ban,4,4.0,74.04,Medium
17353,117354,STEM,Senior,3.86,5.51,Debugging/Troubleshooting,Beginner,3,False,5.07,1,Allowed_With_Citation,6,4.0,64.92,Medium
17354,117355,STEM,Graduate,3.137,0.53,Debugging/Troubleshooting,Intermediate,3,False,2.74,2,Allowed_With_Citation,1,3.246,87.79,Medium
17355,117356,Humanities,Senior,2.928,2.81,Copywriting/Drafting,Beginner,3,True,11.75,4,Allowed_With_Citation,4,2.939,79.4,Medium
17356,117357,STEM,Graduate,2.656,2.98,Summarizing_Reading,Intermediate,5,True,14.84,5,Allowed_With_Citation,3,2.626,64.64,Low
17357,117358,STEM,Junior,3.087,1.27,Debugging/Troubleshooting,Advanced,5,False,5.29,1,Allowed_With_Citation,8,3.109,99.87,Medium
17358,117359,Arts,Freshman,2.769,1.5,Direct_Answer_Generation,Advanced,3,False,17.3,2,Allowed_With_Citation,3,3.029,64.86,Low
17359,117360,Business,Freshman,3.668,3.07,Direct_Answer_Generation,Intermediate,4,False,16.52,2,Strict_Ban,7,3.867,84.59,Low
17360,117361,Business,Sophomore,3.37,4.76,Debugging/Troubleshooting,Advanced,4,True,2.14,4,Allowed_With_Citation,2,3.904,65.08,Medium
17361,117362,STEM,Junior,3.202,1.3,Summarizing_Reading,Beginner,1,False,13.32,3,Allowed_With_Citation,3,3.278,72.28,Medium
17362,117363,Medical,Sophomore,3.707,0.96,Ideation,Intermediate,2,True,9.43,2,Actively_Encouraged,3,3.728,66.58,Medium
17363,117364,STEM,Freshman,3.613,14.03,Summarizing_Reading,Intermediate,5,False,12.73,3,Allowed_With_Citation,4,3.454,76.87,Medium
17364,117365,Arts,Graduate,3.515,20.96,Summarizing_Reading,Advanced,4,True,18.52,6,Allowed_With_Citation,7,3.905,89.58,High
17365,117366,Medical,Graduate,2.836,7.92,Summarizing_Reading,Intermediate,1,True,8.82,3,Actively_Encouraged,2,3.265,97.31,Medium
17366,117367,Business,Freshman,3.08,1.53,Summarizing_Reading,Advanced,3,True,10.36,1,Allowed_With_Citation,5,3.288,82.72,Low
17367,117368,Medical,Freshman,2.681,22.35,Ideation,Intermediate,2,False,10.78,8,Actively_Encouraged,4,2.932,85.53,High
17368,117369,Business,Junior,3.57,13.59,Ideation,Beginner,2,True,8.3,4,Strict_Ban,9,3.493,60.67,High
17369,117370,STEM,Sophomore,3.85,4.04,Ideation,Advanced,4,False,14.59,4,Allowed_With_Citation,4,4.0,96.66,Medium
17370,117371,STEM,Senior,3.311,22.0,Debugging/Troubleshooting,Intermediate,3,True,4.81,6,Actively_Encouraged,6,3.522,75.1,Low
17371,117372,Humanities,Senior,3.457,14.9,Debugging/Troubleshooting,Beginner,2,True,9.01,4,Allowed_With_Citation,2,3.467,69.75,Medium
17372,117373,STEM,Freshman,3.135,6.18,Debugging/Troubleshooting,Advanced,5,False,5.36,3,Allowed_With_Citation,1,3.387,99.17,Medium
17373,117374,Business,Junior,3.83,0.04,Ideation,Beginner,2,False,12.34,4,Actively_Encouraged,4,4.0,60.05,Low
17374,117375,STEM,Sophomore,2.808,23.0,Copywriting/Drafting,Advanced,3,True,5.32,7,Strict_Ban,10,2.708,77.16,High
17375,117376,Arts,Graduate,3.321,1.55,Ideation,Beginner,2,True,14.5,2,Actively_Encouraged,9,3.456,88.13,Low
17376,117377,Humanities,Junior,2.91,8.62,Copywriting/Drafting,Advanced,3,True,15.0,2,Actively_Encouraged,3,2.992,100.0,High
17377,117378,Humanities,Graduate,3.076,10.91,Copywriting/Drafting,Beginner,1,False,12.74,5,Allowed_With_Citation,7,3.626,85.86,High
17378,117379,Medical,Freshman,3.664,0.09,Summarizing_Reading,Beginner,1,True,15.51,4,Allowed_With_Citation,8,3.928,69.24,Low
17379,117380,STEM,Freshman,2.311,0.62,Debugging/Troubleshooting,Intermediate,2,True,11.74,2,Actively_Encouraged,4,2.312,74.28,High
17380,117381,Business,Sophomore,3.45,2.83,Ideation,Advanced,4,True,14.8,2,Actively_Encouraged,3,3.974,90.78,Low
17381,117382,Arts,Graduate,3.459,1.17,Debugging/Troubleshooting,Advanced,5,False,19.91,3,Actively_Encouraged,3,4.0,90.48,Low
17382,117383,STEM,Junior,3.601,8.83,Debugging/Troubleshooting,Advanced,3,False,13.66,1,Actively_Encouraged,5,3.793,100.0,Medium
17383,117384,Business,Senior,2.857,4.29,Summarizing_Reading,Advanced,3,False,20.87,3,Strict_Ban,3,3.343,76.27,Medium
17384,117385,Humanities,Sophomore,2.919,2.46,Summarizing_Reading,Advanced,4,True,5.14,4,Allowed_With_Citation,8,3.152,80.95,Low
17385,117386,Arts,Freshman,3.789,6.02,Ideation,Beginner,1,False,3.37,2,Actively_Encouraged,5,3.926,55.4,Low
17386,117387,Business,Sophomore,1.856,13.52,Direct_Answer_Generation,Advanced,5,False,21.15,2,Allowed_With_Citation,4,2.608,84.44,Medium
17387,117388,Humanities,Senior,2.762,34.0,Ideation,Advanced,3,False,6.08,5,Strict_Ban,9,3.023,98.0,High
17388,117389,Arts,Graduate,3.371,1.87,Summarizing_Reading,Beginner,3,False,11.77,2,Actively_Encouraged,2,3.621,76.3,Medium
17389,117390,STEM,Junior,2.861,5.58,Summarizing_Reading,Beginner,2,False,8.28,4,Allowed_With_Citation,3,2.861,66.19,Medium
17390,117391,Arts,Freshman,2.861,11.45,Copywriting/Drafting,Advanced,3,True,12.02,3,Strict_Ban,8,2.991,100.0,Medium
17391,117392,Arts,Junior,3.046,0.01,Summarizing_Reading,Intermediate,5,False,3.97,1,Allowed_With_Citation,4,2.926,98.32,Low
17392,117393,Medical,Freshman,3.557,2.84,Summarizing_Reading,Intermediate,3,False,8.59,3,Allowed_With_Citation,1,3.542,98.43,Low
17393,117394,Arts,Junior,3.212,3.2,Copywriting/Drafting,Beginner,2,False,9.36,1,Actively_Encouraged,1,3.5,84.2,Low
17394,117395,Humanities,Freshman,3.948,1.03,Copywriting/Drafting,Intermediate,2,True,12.49,4,Allowed_With_Citation,4,3.958,65.54,Low
17395,117396,Medical,Senior,3.534,4.73,Summarizing_Reading,Intermediate,2,True,5.47,1,Allowed_With_Citation,4,3.662,77.71,Medium
17396,117397,Humanities,Senior,3.638,3.54,Ideation,Advanced,4,True,1.0,1,Strict_Ban,1,3.733,87.28,Low
17397,117398,Business,Junior,3.515,18.32,Ideation,Beginner,2,False,9.81,5,Strict_Ban,9,3.661,71.89,High
17398,117399,STEM,Freshman,3.165,15.39,Direct_Answer_Generation,Advanced,4,False,8.95,4,Allowed_With_Citation,1,3.135,71.71,Medium
17399,117400,Medical,Sophomore,3.198,8.62,Debugging/Troubleshooting,Advanced,4,False,19.11,6,Strict_Ban,5,3.603,86.85,Medium
17400,117401,Business,Freshman,2.873,0.85,Debugging/Troubleshooting,Advanced,4,False,10.61,1,Strict_Ban,1,3.052,99.93,Low
17401,117402,Arts,Junior,3.213,3.7,Ideation,Beginner,2,False,11.59,4,Allowed_With_Citation,6,3.414,62.67,Low
17402,117403,STEM,Freshman,2.331,1.22,Debugging/Troubleshooting,Beginner,3,True,11.14,1,Actively_Encouraged,6,2.614,53.79,Low
17403,117404,Arts,Graduate,2.684,3.08,Summarizing_Reading,Beginner,1,False,7.53,4,Allowed_With_Citation,1,2.686,70.92,High
17404,117405,Arts,Graduate,3.258,2.28,Copywriting/Drafting,Advanced,3,True,11.13,2,Actively_Encouraged,5,3.575,76.42,Medium
17405,117406,Business,Freshman,3.864,7.04,Summarizing_Reading,Intermediate,2,True,15.48,5,Allowed_With_Citation,6,4.0,69.16,Medium
17406,117407,STEM,Senior,3.639,40.0,Debugging/Troubleshooting,Intermediate,2,False,7.83,8,Allowed_With_Citation,1,3.717,67.56,High
17407,117408,Humanities,Senior,3.727,19.71,Copywriting/Drafting,Beginner,2,False,5.91,8,Allowed_With_Citation,5,3.952,86.47,High
17408,117409,STEM,Sophomore,2.205,2.6,Copywriting/Drafting,Intermediate,1,True,13.64,5,Allowed_With_Citation,3,2.586,55.28,Medium
17409,117410,Humanities,Freshman,3.622,0.73,Copywriting/Drafting,Intermediate,3,False,6.41,3,Allowed_With_Citation,4,3.52,63.38,Low
17410,117411,STEM,Freshman,3.461,16.16,Debugging/Troubleshooting,Beginner,3,True,11.91,5,Actively_Encouraged,1,3.785,92.01,Low
17411,117412,Humanities,Senior,2.507,1.79,Summarizing_Reading,Intermediate,2,False,13.55,2,Allowed_With_Citation,1,2.884,84.02,Low
17412,117413,STEM,Sophomore,3.118,8.43,Copywriting/Drafting,Beginner,1,False,16.39,5,Strict_Ban,3,3.13,82.31,Medium
17413,117414,STEM,Junior,2.312,10.3,Debugging/Troubleshooting,Intermediate,4,False,4.12,4,Allowed_With_Citation,3,2.381,72.85,Medium
17414,117415,STEM,Graduate,3.124,7.87,Direct_Answer_Generation,Intermediate,4,True,12.66,4,Allowed_With_Citation,5,3.438,51.93,Medium
17415,117416,Medical,Junior,3.607,3.41,Ideation,Advanced,5,True,14.69,1,Actively_Encouraged,2,4.0,81.73,Medium
17416,117417,Business,Graduate,3.905,0.13,Debugging/Troubleshooting,Advanced,3,False,1.0,3,Allowed_With_Citation,5,4.0,98.1,Low
17417,117418,Humanities,Senior,3.506,4.3,Direct_Answer_Generation,Intermediate,3,False,8.84,4,Allowed_With_Citation,5,3.777,61.19,Medium
17418,117419,Business,Sophomore,3.817,10.4,Direct_Answer_Generation,Beginner,3,True,11.61,3,Actively_Encouraged,6,3.899,80.13,High
17419,117420,Business,Graduate,3.287,4.13,Ideation,Intermediate,2,False,16.29,1,Allowed_With_Citation,2,3.666,79.65,High
17420,117421,Medical,Sophomore,2.804,0.3,Debugging/Troubleshooting,Intermediate,2,False,25.8,3,Allowed_With_Citation,3,3.419,84.52,Low
17421,117422,STEM,Graduate,3.413,38.57,Debugging/Troubleshooting,Intermediate,4,True,2.91,7,Actively_Encouraged,7,3.503,70.33,High
17422,117423,STEM,Junior,3.292,6.87,Copywriting/Drafting,Intermediate,4,True,11.08,5,Allowed_With_Citation,5,3.53,72.45,High
17423,117424,Medical,Graduate,2.956,6.55,Direct_Answer_Generation,Advanced,3,True,9.92,3,Strict_Ban,3,3.496,85.61,Low
17424,117425,Humanities,Freshman,3.401,17.21,Direct_Answer_Generation,Intermediate,2,True,9.36,4,Actively_Encouraged,4,3.342,63.37,Low
17425,117426,STEM,Freshman,2.676,3.02,Copywriting/Drafting,Advanced,3,False,10.17,4,Allowed_With_Citation,3,2.734,80.4,Low
17426,117427,STEM,Freshman,3.792,1.14,Direct_Answer_Generation,Intermediate,5,True,16.44,5,Actively_Encouraged,5,3.696,57.48,Low
17427,117428,STEM,Freshman,3.153,4.01,Debugging/Troubleshooting,Beginner,1,False,8.86,3,Actively_Encouraged,5,3.12,43.39,Medium
17428,117429,Medical,Senior,3.522,33.22,Summarizing_Reading,Beginner,3,False,10.93,8,Allowed_With_Citation,5,3.686,55.73,High
17429,117430,STEM,Sophomore,3.471,14.89,Debugging/Troubleshooting,Beginner,2,True,6.9,4,Allowed_With_Citation,6,3.554,76.06,Medium
17430,117431,Medical,Junior,3.606,7.94,Ideation,Advanced,3,False,8.66,2,Actively_Encouraged,4,3.993,80.27,Medium
17431,117432,Medical,Senior,3.344,12.55,Summarizing_Reading,Intermediate,3,True,18.11,4,Allowed_With_Citation,4,3.637,85.58,Low
17432,117433,Business,Senior,3.793,0.69,Direct_Answer_Generation,Intermediate,1,False,12.37,1,Allowed_With_Citation,3,3.658,79.89,Medium
17433,117434,STEM,Senior,3.108,9.9,Copywriting/Drafting,Beginner,2,True,8.74,3,Actively_Encouraged,3,3.24,48.35,Medium
17434,117435,STEM,Freshman,3.455,15.91,Debugging/Troubleshooting,Advanced,5,False,7.48,5,Allowed_With_Citation,5,3.811,98.19,Medium
17435,117436,Humanities,Freshman,2.26,11.8,Ideation,Beginner,1,False,6.67,3,Strict_Ban,4,2.287,78.39,High
17436,117437,Humanities,Freshman,2.974,17.3,Debugging/Troubleshooting,Beginner,3,True,2.59,5,Actively_Encouraged,1,2.998,84.0,High
17437,117438,Business,Freshman,3.479,12.78,Ideation,Intermediate,3,True,1.81,5,Allowed_With_Citation,7,3.401,85.05,Medium
17438,117439,Humanities,Sophomore,3.234,9.49,Direct_Answer_Generation,Intermediate,3,False,11.77,2,Allowed_With_Citation,5,3.757,76.11,Low
17439,117440,Medical,Graduate,1.901,7.02,Debugging/Troubleshooting,Intermediate,4,False,15.47,3,Actively_Encouraged,4,1.982,100.0,Medium
17440,117441,Business,Sophomore,3.492,12.83,Ideation,Advanced,4,True,10.74,3,Actively_Encouraged,2,3.944,82.92,Low
17441,117442,Business,Junior,3.365,3.52,Ideation,Advanced,5,False,15.85,1,Actively_Encouraged,3,3.591,76.83,Low
17442,117443,Medical,Senior,2.921,1.17,Copywriting/Drafting,Beginner,3,False,9.96,1,Actively_Encouraged,4,3.203,55.63,Low
17443,117444,STEM,Graduate,2.558,31.89,Debugging/Troubleshooting,Advanced,5,False,2.05,6,Actively_Encouraged,4,2.982,87.61,High
17444,117445,STEM,Graduate,3.364,2.14,Debugging/Troubleshooting,Advanced,3,True,14.72,2,Actively_Encouraged,4,4.0,100.0,Low
17445,117446,STEM,Senior,2.503,9.18,Debugging/Troubleshooting,Intermediate,5,False,7.89,6,Allowed_With_Citation,8,2.686,66.68,Medium
17446,117447,STEM,Junior,3.457,0.11,Ideation,Advanced,4,False,1.0,2,Allowed_With_Citation,3,3.323,93.59,Low
17447,117448,Business,Sophomore,1.992,5.03,Direct_Answer_Generation,Beginner,3,False,6.5,1,Allowed_With_Citation,5,2.213,65.52,Low
17448,117449,Humanities,Junior,2.367,0.28,Copywriting/Drafting,Intermediate,4,True,9.3,1,Strict_Ban,3,2.164,83.97,Low
17449,117450,Humanities,Freshman,2.913,0.62,Copywriting/Drafting,Beginner,3,False,15.3,2,Allowed_With_Citation,1,3.096,73.42,Low
17450,117451,Medical,Freshman,3.891,24.58,Summarizing_Reading,Intermediate,3,True,10.78,6,Allowed_With_Citation,6,4.0,86.21,Medium
17451,117452,STEM,Graduate,3.18,1.81,Debugging/Troubleshooting,Advanced,3,False,14.88,2,Strict_Ban,1,3.772,100.0,Medium
17452,117453,Business,Junior,2.812,4.05,Ideation,Beginner,2,False,15.11,2,Actively_Encouraged,4,3.216,65.62,High
17453,117454,STEM,Junior,3.327,15.06,Direct_Answer_Generation,Intermediate,4,False,10.9,3,Allowed_With_Citation,1,3.608,66.04,Medium
17454,117455,Humanities,Junior,3.645,0.39,Copywriting/Drafting,Beginner,1,True,9.0,1,Allowed_With_Citation,2,3.833,69.31,Medium
17455,117456,Business,Junior,3.606,9.44,Ideation,Intermediate,2,False,7.53,4,Allowed_With_Citation,5,3.839,86.86,High
17456,117457,Medical,Junior,3.809,7.59,Direct_Answer_Generation,Advanced,5,False,13.35,2,Allowed_With_Citation,6,3.908,89.17,Low
17457,117458,Humanities,Graduate,2.387,3.08,Copywriting/Drafting,Beginner,2,False,17.35,4,Allowed_With_Citation,1,2.601,86.06,Medium
17458,117459,STEM,Senior,2.906,8.74,Debugging/Troubleshooting,Beginner,3,False,7.92,4,Allowed_With_Citation,5,3.047,63.8,Medium
17459,117460,Humanities,Freshman,3.702,15.68,Copywriting/Drafting,Intermediate,1,True,7.8,6,Actively_Encouraged,5,3.87,70.92,Medium
17460,117461,STEM,Sophomore,2.615,11.79,Copywriting/Drafting,Intermediate,3,True,1.0,6,Strict_Ban,9,2.807,68.46,High
17461,117462,STEM,Senior,3.297,12.76,Debugging/Troubleshooting,Intermediate,1,True,19.04,4,Actively_Encouraged,4,3.69,76.32,Medium
17462,117463,Business,Junior,2.162,9.94,Debugging/Troubleshooting,Advanced,3,True,11.74,4,Actively_Encouraged,4,2.415,100.0,Low
17463,117464,STEM,Senior,3.058,6.2,Debugging/Troubleshooting,Advanced,3,False,13.6,2,Allowed_With_Citation,5,3.756,100.0,Medium
17464,117465,Humanities,Senior,3.381,8.23,Copywriting/Drafting,Advanced,5,True,16.32,2,Allowed_With_Citation,1,3.681,79.61,Medium
17465,117466,Business,Senior,3.306,14.05,Ideation,Beginner,2,True,7.08,4,Allowed_With_Citation,2,3.857,69.85,Low
17466,117467,Humanities,Graduate,2.64,5.54,Copywriting/Drafting,Beginner,3,False,15.52,2,Strict_Ban,1,2.868,49.26,High
17467,117468,STEM,Senior,3.144,5.36,Debugging/Troubleshooting,Intermediate,3,False,10.22,1,Strict_Ban,3,3.266,62.37,Medium
17468,117469,Medical,Sophomore,3.755,9.39,Summarizing_Reading,Advanced,3,False,14.75,3,Allowed_With_Citation,1,3.945,90.23,Low
17469,117470,Humanities,Graduate,3.308,29.15,Debugging/Troubleshooting,Beginner,1,True,9.57,7,Actively_Encouraged,10,3.405,50.87,High
17470,117471,Arts,Sophomore,3.423,0.75,Debugging/Troubleshooting,Intermediate,3,True,12.82,2,Allowed_With_Citation,1,3.563,44.58,Low
17471,117472,Humanities,Graduate,3.242,19.55,Ideation,Beginner,3,True,9.99,5,Allowed_With_Citation,9,3.82,76.04,Medium
17472,117473,Humanities,Senior,2.833,11.9,Summarizing_Reading,Beginner,3,False,3.54,3,Actively_Encouraged,6,3.086,66.23,Medium
17473,117474,Humanities,Freshman,3.153,1.26,Summarizing_Reading,Advanced,4,False,16.61,3,Actively_Encouraged,4,3.371,78.69,Low
17474,117475,Humanities,Senior,3.835,3.78,Debugging/Troubleshooting,Intermediate,5,False,12.16,6,Allowed_With_Citation,7,4.0,79.3,Medium
17475,117476,STEM,Junior,2.852,4.45,Direct_Answer_Generation,Beginner,2,False,16.19,2,Allowed_With_Citation,1,2.857,63.63,Low
17476,117477,Humanities,Graduate,3.003,2.48,Copywriting/Drafting,Advanced,5,False,7.99,1,Allowed_With_Citation,3,3.1,72.18,Medium
17477,117478,Medical,Junior,3.048,8.9,Direct_Answer_Generation,Beginner,1,False,7.56,5,Actively_Encouraged,6,3.09,80.68,High
17478,117479,Business,Freshman,3.145,0.64,Debugging/Troubleshooting,Advanced,5,True,11.81,3,Allowed_With_Citation,6,3.393,75.98,Low
17479,117480,STEM,Sophomore,3.236,2.75,Debugging/Troubleshooting,Beginner,1,False,13.69,1,Allowed_With_Citation,5,3.395,56.34,Low
17480,117481,Business,Junior,3.254,9.6,Ideation,Advanced,3,False,11.25,6,Actively_Encouraged,6,3.447,97.1,Medium
17481,117482,Medical,Junior,3.74,0.49,Direct_Answer_Generation,Advanced,4,True,16.08,2,Strict_Ban,3,3.872,87.22,Low
17482,117483,Business,Freshman,3.318,9.09,Copywriting/Drafting,Advanced,3,False,4.72,5,Actively_Encouraged,1,3.49,84.85,Medium
17483,117484,STEM,Junior,3.022,1.82,Debugging/Troubleshooting,Beginner,1,True,7.74,2,Allowed_With_Citation,2,3.056,60.69,Low
17484,117485,Arts,Junior,3.097,0.94,Ideation,Intermediate,5,False,9.54,3,Allowed_With_Citation,5,3.254,70.66,Low
17485,117486,Humanities,Senior,3.795,15.1,Summarizing_Reading,Intermediate,2,True,8.87,5,Actively_Encouraged,5,4.0,71.35,High
17486,117487,Humanities,Sophomore,3.755,4.39,Copywriting/Drafting,Advanced,5,True,11.93,3,Allowed_With_Citation,6,4.0,66.82,Medium
17487,117488,Business,Junior,3.08,13.14,Direct_Answer_Generation,Intermediate,2,False,6.81,4,Allowed_With_Citation,7,3.363,62.66,Low
17488,117489,Arts,Sophomore,1.875,1.7,Copywriting/Drafting,Intermediate,1,True,17.31,5,Allowed_With_Citation,2,2.061,74.56,Medium
17489,117490,Medical,Junior,2.243,1.29,Ideation,Intermediate,4,False,18.21,2,Allowed_With_Citation,2,2.453,74.25,Low
17490,117491,Medical,Senior,3.473,12.71,Debugging/Troubleshooting,Intermediate,5,True,14.74,4,Actively_Encouraged,5,4.0,64.91,Medium
17491,117492,STEM,Senior,3.552,9.41,Debugging/Troubleshooting,Beginner,3,False,13.56,3,Allowed_With_Citation,8,4.0,100.0,Low
